title,link
Zuellig và DKSH: Ai sẽ làm bá chủ ngành phân phối dược phẩm? - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdmdLLXJXUWlKYk0yNFgxbHBpYUZqZ0U4V01ST2tKcUxNdTNnamcwbjFUb3pGLXdIN0tuQ3Z5QVk4OUZ5bzEtbDRQUEFNTE1Ra21yMFFVUEl5ZDJwQmVkOEZYOGxuX3htSjJlaVd1YXIwUmxRaERRZW5TWEdPZXFBV2J6MWRNNWc3UW5ZMVZ5eXlmRkcwajU2cmFrVHc3RU1DRlhIc1NHUQ?oc=5
Mondelez Kinh Đô đón đầu công nghệ AI để thúc đẩy tăng trưởng kinh doanh - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMiugFBVV95cUxPakFGcW5TS1JvMkMzdmJHVG43VGwzRXVCSEhoNnZJNW53TDZucUZrakY2aG9wUEJzZ1ZxbG5RbEhDRmktdnh0cFVZWTZ3ME1IcGhLeXhySTlVRC1jLTM0bmQtdHJkc19QaWtSX3RXd1ZNVk1yTC1UdXVxMkIzRTRsU1ZPWmdiRkt5b2Jibi1TVW5fSEtIU2RYMV9sSDJRTFFDUmJZa0hsM083QndjUXh6enEtdW1iM1kxcXc?oc=5
"Người khôn ngoan không bình luận về người khác, không tranh luận với bất cứ ai - m.nhipcaudautu.vn",https://news.google.com/rss/articles/CBMixwFBVV95cUxQM0ZVRDZ2T2gxR2lvWnJVUktBcXhGMXVLNXZPWUtHTXV1eFA4T1B4NTdYdUp1eXRaZHRiVUFlcEg3NXFOSWpUME10aHpDMjk5VlZWYm4xVkc3TWtmQ3Z3QzJFbkNVNDNLRUNVSWxkc1ZXdWNXWXJibVBHZFdmYkxzdW9wdW0wS1lRUGJMZ2RNank5WDRIdnJTSXhsV0Q0X2lfVTA3ZGQ3X0h0WUdzdnRKTXplY3F6M0N1ZWZuWWRCaGpUU2ZJMi0w?oc=5
Trí tuệ nhân tạo vào ngành thời trang - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPTU5KZGxPUm9JRk0wTFYxRmdlNTVUemozeVN1akxCUjFnaGRPNlViLXY0TXNpSjNYS3M0dmFiM2E1b3ZxckQxNC00YmZYMlBRdUo2WXdEaENERkV0cXdvNW5CdG41Ym9NMUtCT0FqNEpRXzYtXy00a29seV9IYTBVRnQ1OTJFYnFSZnBj?oc=5
Donald Trump và Barack Obama: Ai giỏi tạo ra việc làm hơn? - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMiogFBVV95cUxNTnc4TUZtbjR3VklaT0tWOVhTXzBhVksxRkJiMG0tMXphTy1KbkhDVVpoNzNmUjNBYUZ1ajYyMTVHazEwY2RNaHd4ZVBzaGpfY052bVZTVmszZk50SWdmN202VFQybjVXTVkzRExrRU84NFhzOWFCa1FMV05SRGtPMHFTWk9RTkxGNWs0MjJWQ1cwazRwSm50ZjNLR19MRG1KSHc?oc=5
11 thói quen hàng ngày của các tỷ phú ai cũng có thể học - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOY3JPT2lhdFZpM1RpM21KRjA2WFh5cjMzYW1yS05GLVZzMG1SV1BHSkFTQS0tQ05HMHozeDZtc0YyeXJwVTdRempEUWN5LUl4cE1BZ3ZzWm01eXJlSjBfZW5FZVdtWm1FajhycXN6NEhlTE1CMGFiLXZ5ZHNsRk1IX012c0N6NUQ3N0x1TUdHUmoxZFo4UkRQN3ZiR0Rqc0I1MGQ0eFM1SV9kaTA?oc=5
"Dịch tả lợn Châu Phi, ai là người hưởng lợi? - m.nhipcaudautu.vn",https://news.google.com/rss/articles/CBMikAFBVV95cUxOdHlPMk5MNnBVRDhzZmdzZkxVT282clJZOWdUTG9ZcHpxQ2JMNzJxakR0d2V5dHk2NXZSSkwteDhWM0JEOW1icjlFczBqZ2hHSWlqMUh3SHA2Qzl1dHZFaDNZNEdPcW43d0NGOUdYdlVGT2RqWlhzWFlCcUdnazF5ekFmRXFsLXJTYzd0QXhWdC0?oc=5
Đây là kim loại không ai biết đến nhưng mọi công ty đều muốn mua - m.nhipcaudautu.vn,https://news.google.com/rss/articles/CBMirwFBVV95cUxQeWozRUJGSm1pd1ZBeEtXaGUyZHhIN1J4NFJZMHZmc1pqZzRMZWFyTVdfM2Z0dk5GT24tMVU3em5KaGpqWkhKb1JNVkZFV210ajlaMzFiMHFKMWVkdDBYVUVWVXRsUHloRzExV3BaTUctOEtPZ29LQzFERHJxNEtsREVucFA5RGViN295VVlNeEp1LTZDb0gwbjdXOWx5QVRwbklEcU91OUYteXhLSnpz?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE4xak9rbTRIQ0ZlOGhIMmRITVd2OVozaWFvUTJEV25yRlRTc0h3Y2J0dzN6QlFsZmRhNFU1aEpKRVo1TGJ5ZWZGZw?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE1rMkhaOXVhZ0JQZ2pkX3BzOXhXOHVsOHVlS3hTMGlTMGV6dXpqbGFYdTRzbzZ4ZHJ5bm04YjBicG9yZ2pKRmN1cg?oc=5
Chuyển đổi giọng nói thành văn bản - Viettel AI,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9fREpRLVZsbEJYbzJzVlVhdjRyeXNVOEpSSlRKVnliWHBnNXNMVjVrdFFEYnhUSmtrenc2ZXRuQl9mR1NrRUI0QjdDaw?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMinwFBVV95cUxPd3ZrcXdDdXBwb05ZbXk0YWdqcjQtZGVodkxIZkFaV2pRVHZaUTBwbC1xT2ZRcEVBYnB6WXVKaEtSdnZ2Mm9vWjBQM19kOGJMVDFvc2V5UEh3WndlTjJmQ0pGZFVZYkVTM2RwRW1rdWxmVXBRUzR4N01nTFplWVBYcDNwNVdtVVZqVUdqaXBFVEgxSTJVSl9Na2pkWTZDalU?oc=5
Vị trí tuyển dụng - Viettel AI,https://news.google.com/rss/articles/CBMiRkFVX3lxTE55UGVVYUl0SGlpS3hJRFltbGRqWnBWS3laLVZJMUtkRk9WNWh5b1kzNkxrLXVBendiYW1XNU05bS1RUTBxYmc?oc=5
What is Artificial Intelligence (AI)? - Viettel AI,https://news.google.com/rss/articles/CBMiXEFVX3lxTFB4YVhpS3pIeUVaWVZUdXNRUDNyMHRBa1ZqYWZoUVV5VEFQWFpFXzNpX0NIdUxhaHJqLUp4dXBxVVNNWkc3VDlERG1RU2JxZWlPR1lONF9tTjY2S01u?oc=5
TOP 5 CÔNG CỤ AI MẠNH NHẤT 2025 GIÚP X10 NĂNG SUẤT SÁNG TẠO NỘI DUNG - Viettel AI,https://news.google.com/rss/articles/CBMifkFVX3lxTFA0NXVKcUFCUk5fUjlhZlBUMjliSHNZalJzc2kzcWhYaXhRRldIQ2tOcURBQWJ2N0dHeUNWNXliaFdxby1VMXV2STFHbnNEOEg1VjkyRjlzSW1BSGl2Vy0yMkdma1hETTRKRmhvSmVjZVR3LUx3dU5SRGRIeU12QQ?oc=5
Vspace - Viettel AI,https://news.google.com/rss/articles/CBMiQEFVX3lxTE9tUV9pQkhLU2tWeW1fY1NFdEJXaEVWVElWSTdKdWMwUkhIX3N4U2wtRWNlVnJhVkRKZ1ZUVHZHNzk?oc=5
"Cách tạo giọng review phim miễn phí, đa dạng cảm xúc - Viettel AI",https://news.google.com/rss/articles/CBMihwFBVV95cUxQeWE4bWx3c2tTd3d2REdRd1pRNHRpbkpSQkhWU3kzNXRsZS01SnROR0Jfckl0UzNESjVpUjVLVXNTNTBRaDdOYS1FOWdPYlJuc0l1dVhuMTZ4TWNlblI1V2pudi1NbXZBcXNIbUI3VVp5YUhKbVF6ZlhKaE4tNS1iNFJTQ2ZBY28?oc=5
Giám đốc Nền tảng Trí tuệ nhân tạo Viettel AI: Agentic AI bắt đầu làm thay những công việc lặp đi lặp lại của dân văn phòng – và làm không biết mệt - Viettel AI,https://news.google.com/rss/articles/CBMigwJBVV95cUxNWm9ZTHNWc2pRaWduajBidEZMa0ZWU3dGSnl1WXBZT3Q0TGk4NDd0ZVhFTnk1d3FydjFQOVQwekdMekxzUzJscUJsUDVXRkdWRTc5WWNiSWxLamV4RGZRUmhWMHVsc2REbzV5QkRBSlFwQUNyaTl0V0Q3Q2dSU01kc3RBZm9aOW5rRDJKc3RZRURrNURkRl9UODZVeFZ5SjZZaXJjOTNiTFgzRElydGQ3eEhYS3ozX2E3cmkxTDdVbE81N19JbnhYQ1BySDZZVUIyakNNeUQzUUN4NzAtaVdLZTN4NDE1TWtPWnNNMlllQ3NYUTFzNmczWU9xNUFBci1EVmNj?oc=5
Speech Recognition Hoạt Động Như Thế Nào? Định Nghĩa Và Ứng Dụng - Viettel AI,https://news.google.com/rss/articles/CBMilwFBVV95cUxQNjFJMS1yVTZGT0x2Q0NtWWJ4LWhiU2FqcGtLRmNiRlhNbm1JOWhrN1RPenB2dXdPbHREak5WUkJWb0VnejZMWjU3NTgwUWxJOTVFU2dmdDl1b1hfVHFXOG02SUtoZW9qdUtPWGc4WG9SbVo1RTgzYWthMmk1YUE3YWRKSDgyaV9XN0pIZzU3d0lRaUxleVNZ?oc=5
Tin tức - Viettel AI,https://news.google.com/rss/articles/CBMiQkFVX3lxTE9lYlUzTzdCb1JRNW1RdFdwb2ViZUlId211UUVwU0VaRG1SWG9ZaE9TR2xIUURQYW1tZjRIOHU3alVkUQ?oc=5
Tương lai Trợ lý ảo Pháp luật phục vụ toàn dân Việt Nam ngày một gần - Viettel AI,https://news.google.com/rss/articles/CBMingFBVV95cUxQY0RjdkN1Wl9nNWhpSmx2VG5Bdi1hb01WU2NJUzFDY2VqOEVTTnM4TktaemFtdk1UNVZaY0RULWFreW0wNHp2QWFPRTlNcUxld2psSjhrNDh6MHV5b3ZNM0hpUTZHMk1pWVZUa091eU1ob3piZjBrYmllemhaalNMVWwwRFhRbi12Q0RPa3ZRbjBsSGpKQlBxNHJvWUZ2UQ?oc=5
Hệ thống chấm công thông minh sử dụng công nghệ trí tuệ nhân tạo - Viettel AI,https://news.google.com/rss/articles/CBMimAFBVV95cUxOZ1hBRjlMN2wtS2xQT0htOHlTVEd4QXozUm40dzhnY3JJaGh3djBQWG5heVE4R3lWZlZ5QVkzYzZHb01QTE5aNTNDN1dVMjZXWmR5clJtWXJ2Nm93OG5WckNUVDFMV3BOWHdNdVlzcXlqWXdlZFpWNDVYd096cDdGRnNCSmxBZlcyS2xOMHFfZW9aXzRFNXlrcA?oc=5
Viettel AI Day: Thúc đẩy AI trong mọi hoạt động kinh doanh và cuộc sống - Viettel AI,https://news.google.com/rss/articles/CBMioAFBVV95cUxQanF4a0szY1A2Nm5VdFRRZXBwUUk2bGVSc0tYNkdOQW5LSEMxUWdGQjRiLV9BR2p0cW9jRlNxQWNVWWtCZ0l3c1lFWDgwUVdKYXdtS3RQcFJCVlM5X21idDIyUWtmanVIdlVCWENOdFpvZWhBelpMLXFYU21wamNXUnNfS0pIak1FQThiY1QtOXpzcXJVVWZJUWpNcGFlWW5n?oc=5
Về chúng tôi - Viettel AI,https://news.google.com/rss/articles/CBMiTEFVX3lxTE9ZOGswUXFoYUNVQTduZ3Uxc2ZZTnBPQkpTckVPQU4td090Nkhsa0M2cnhBN1FQQ1hDSXl6R252Q3ZWaVphNEVJcDNHRUw?oc=5
"Người Việt làm chủ công nghệ AI, tự tin vươn tầm thế giới - Viettel AI",https://news.google.com/rss/articles/CBMijgFBVV95cUxNcktUaFZHcHhlQ0xTWkV4M2pTU0x2VVV6UjI5WWFNN1B3eDk5NzFNN0xrNV92NXpMM0RqMGg0eUktNTZTZkxRQ3lTOE9xNUJPSUwzMmpVdnF0STNZX2JLTTJBaUxDMk1NZUQ2MGFac1NsX2FkLVFNOGV5UXY3amxMSFd6V2FLVENuLXMyRVJB?oc=5
2026 Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMimwFBVV95cUxQcDVHa2doWTRkNzNpTXFBckJRRUNkdXpmdlVvc3d4SUx0a3RIbEE0RFhWQ2xnMFhtRmVtOS1HVTkzbTZjQTljcVlETGs0N09kVmZoclFuWkJwcld0ZFFBVFdDY1dDNFc3TGduZDNqZDVNWElKTVhGU3JTYkVZQ05JQ3Zyc1NZZTROdTllODBVYzZuMmwyUGlZdHZROA?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiQkFVX3lxTE91WWZBMWJxM0xuclJUZ1diQk56cGpzRE9US1hWTU1pX2Y3Z1VlVnVmNElwemowRTBQcmZBMENTRFlCZw?oc=5
Top 7+ Phần Mềm Chuyển Giọng Nói Thành Văn Bản Tốt Nhất - Viettel AI,https://news.google.com/rss/articles/CBMid0FVX3lxTE0yTEdyNW04clY1UXpGRngyZ19xemlfTUk2RmNDRElhNXVLSkUzX3prMWJkRjA2VXN1blQzcEhFS081QjlRUEEzYjF6ckpxd0U4NC1UZVYtakpLZ000b1B2QlhuTTZVbXIzQWh4cnV3TUhKRmFCd3VR?oc=5
Viettel và Presight hợp tác trong lĩnh vực trí tuệ nhân tạo - Viettel AI,https://news.google.com/rss/articles/CBMikgFBVV95cUxOMDNrcXBBWnZlNHJSWDJDZEtja1NfN29ZVHlEdDltQlJ4UjFnelkxX3NFYnlLUW55Tm5RMTJaRUo4M1didUJibVZXYmpNU0lXbDFHbFh1YlBnTW5UVXhWVUNNXzRMWFZ0ZERnWGE3dVMtZndGOHRYSnJyclVZd2dKS1ZkTmc4VDFNTy0xVGNJNU5EUQ?oc=5
Chuyển đổi văn bản thành giọng nói - Viettel AI,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9UUXFROFJCd0lkME5VM0JMdE5LN0pmY3BScHRSc0VFZFE2RkhxOFhneFpXM2JUeFh5dU9sTDJQcldhel9RT3FrUVlvWEFKUQ?oc=5
Viettel AI | Viettel AI Platform - Viettel AI,https://news.google.com/rss/articles/CBMiOEFVX3lxTE5CS2xKWE5NRjlDbmNYbmNlTDQyZXhHekhfeWZSeFdSLXVwQ3ItbHYyWm83X3hBRFhu?oc=5
Recap AI ON AIR 01: Xu hướng và ứng dụng thực tiễn của AI Agent từ góc nhìn chuyên gia - Viettel AI,https://news.google.com/rss/articles/CBMitAFBVV95cUxNSjJkbWVGODRZY0U3eFNZS2IyMVFzbWt0Nkkyc2p2TVZCcV9KNzdxZFZ2cEhLSE5HeERXaEJEUzNubVJoa2MwQ1RTUEJzN2RBQ2VIWDNVQUpLeXd1bFF4M09hcmtnb1JTTVNBUHpCamt0MGRKS2VZbWVrZjRlRlNHQVMzU0ZDNUhuZWlnWW5JRjhPelFHMnVZZV9QNTYta0l2dTBfamZ3U21Ec3pEUmtWbHZXb2I?oc=5
Viettel AI làm chủ phương pháp mở rộng quy mô AI gấp 5 lần - Viettel AI,https://news.google.com/rss/articles/CBMikAFBVV95cUxPUC1MRE5NMmNvUkVzNlR2SV93cWIzOHc1Tzk3X0Z5UWtWMmJ4dGVhbHRoU3E1REJBdC0xSm1MNnRaRUItdmpMaXdPVlkxS0tjNC1EekxVSURBMzFxajdnVXUzZEM5YmRMTHFIOEtHQUpsMnpWbjdkOExxSXV5UmNneEUwbFJmYWQtUE9TN0EtM0o?oc=5
GENAI LÀ KHỞI NGUỒN CHO NHỮNG TRẢI NGHIỆM KHÁCH HÀNG VƯỢT TRỘI - Viettel AI,https://news.google.com/rss/articles/CBMilgFBVV95cUxOQjVsRkQ5ZF9RS2ZyY1FVdU9uaWhzWW5KRjF0TC1JLTRtRXdid29UYjNiN1dhNThfLVhSdUx1aGxEOXMxTm5EMkFLbW1TZlM1RXZOX3VjTXdZR0Jna3MwcW1ib3c5U045Uk0xNlZFYkpRV3FXdUxWNW0ycFE1SEIyR2N4RldzSXByVTNXS0F0VGZEUHphZGc?oc=5
Trợ Lý Ảo Là Gì? Lợi Ích & Top Trợ Lý Ảo Nổi Bật - Viettel AI,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBhb2hldmp2YUR2dUJuaGlqakR4dkFjS2ZvWHZ2ZDJXbnhReGhkYjFUVE1IYnI1d1FyeU5NV2VaSERscGJpOFI3WDBxNUJsWUkzRzcwYUUwVQ?oc=5
VIETTEL AI HỢP TÁC VỚI CÔNG TY HÀNG ĐẦU VỀ AI TẠI ĐÀI LOAN - Viettel AI,https://news.google.com/rss/articles/CBMikAFBVV95cUxOcFZKZkhPMjNzVURNa1VIU01vaHJjTGFYcHY4T3pCOXNaZGRkM2dmdlplaGJhRDNmbVk2bXV5RUQ4cDZfMko2T25ZZWtrcENtcE0tZll4SFBEQnBUdmRrOGdlbEpoeE52UFBQRlFyLV9TNzdsSV9IdlFQQ3J1akgxSk5GWUNXUFUzT3R2alJiRzQ?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiSkFVX3lxTE43NlJMamFNWDFsRlFFanJkTWs3c0JTRHl4UVFEUlpaTDlib2ttOXMtRXY0T1d2VDVOazdZZTkweG1US3lRTFBsMDhR?oc=5
Về chúng tôi - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9tZ25hek5NNmJlYU1KOWkwamVDbjEzOENEbkFfdkFfLUVRZWVIR2RLdGFXMjdmeDFQWHZlQ3VvbDctTjlWYTNJOQ?oc=5
Chiến lược phát triển AI Việt Nam: Từ ứng dụng đến làm chủ công nghệ lõi - Viettel AI,https://news.google.com/rss/articles/CBMiogFBVV95cUxNZ2h4Q3g2b2cwSGxIVHlGNEtLUE90eGRhRVlqc2pZekgxcmFKZWpjemxaOS1uWXEtOGJwbjNPZjZ0UHpNZ3QwQkNVNnBkZHE3TXU4ZDB6cUxGbXY5VUx0dW9maE1xSnpKamRwc0V2cGNSc2w2UjR3S2Rmcm16WXlYQ0FMcldyV2lNd2Zwb0NuTU92cHF6UHc0OUN0U2lodk1Zc1E?oc=5
Digital Twin Platform - Viettel AI,https://news.google.com/rss/articles/CBMiRkFVX3lxTE9zbUpMVjc0REZPU09oalk0YklGRzF5Sk9sVXM3eUxERkVBWGx5RDRMOGRhY0dVcy1mSHJjc0paWGZSQXJPN0E?oc=5
Top 5 phần mềm đọc văn bản thành giọng nói miễn phí - Viettel AI,https://news.google.com/rss/articles/CBMihwFBVV95cUxNd25BQmwzRDlGR2VWc3FNTk1wS2JDT0lQMXFaSWxwS0VIUjhrOG5HajZLY2ZIWHVnYmlpRHczZUNyNF9XNFg0UENFMllVVjc2YnJxU0dxTFVNSWtWNlUtMmx1aEtlbkNfVG1LQnNVZDVLdmRIeHhyeEtDcDJ2WmxRRk1DQWppeDg?oc=5
Viettel AI bắt tay Linker Vision mở rộng hệ sinh thái AI và thúc đẩy đô thị thông minh tại Việt Nam - Viettel AI,https://news.google.com/rss/articles/CBMixwFBVV95cUxPRW92bDltVUxoUXZYV0VrUEEwWV9FbHhVcmV2dUFaNGctcGRFYjgtaks5QTR0emVQMXFnUnlEeDQxMnJFMlV6Z1JZX1A0Q29fMFZyT2F1amRLYmE3Q192Zk1qNlE1Uk9nd015X0hySFNSX0ZqX0dEQnI1V1RlTmxDQW9fVXJ2MlNXenlyOVJ6T09NdnN2bW9NWFdtc3BqR1BiVGNpYi1MQ1J5Z193cVk2SS1fTXprWDdndE5mQVloaktfSFItQjFN?oc=5
Robot tự hành dịch vụ VOR - Viettel AI,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9YLTB1TEtMQ2l2QkM0LUVOTnQ2ajljQUpzM0JEMUNwdS1QOVJXazQ2REg4Q2FPLTQ0ZWRSWTZNWXVuZVQxZTV4NzRSRUJNdnQtenIwc3RDQTVmNndz?oc=5
AI tạo sinh giúp xây dựng chatbot chỉ trong 1 phút - Viettel AI,https://news.google.com/rss/articles/CBMihgFBVV95cUxOb3RSWWJPd05fMHUxZ1JCdm5ialZUNHVDaHBMZzUxdElTTnc4Y1ZHR05zaFBnd2QtNTIzd0dNUTJSbWNNc2FubTZ1cnByQWNJRUFSN3p4R244bmoyQWFPbUNyU1JKZVpUZlZHZS0xYUhhdjBjSUY5dEF3alNxN2JHOVFQSzhWZw?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE1Kckk5VVh6VjVQdFgzYm8xZjhjbDA4WFlvSkRSOFlvanhsUG4zNHlscGhxX1FmSEtXWVRybHhuWWNJSndqT05rQQ?oc=5
AI AGENT LÀ GÌ? TỔNG HỢP TỪ A-Z THÔNG TIN VỀ AI AGENT! - Viettel AI,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBDM25sSXhfUE1UalViSVE2NE9STjFFVzJMajVSdXVkNXRoNnVoUlhwWWFLNE9sRDN4VGVjSG1rVkpRRUJ4WWhPWERtekNkNkhzSUxiRW5R?oc=5
"Nghe giọng AI của Viettel, liệu bạn có thể phân biệt được giọng máy hay giọng người? - Viettel AI",https://news.google.com/rss/articles/CBMisAFBVV95cUxPLWljVVV2a1l0RVl4TjhJRkV2bjJtcHdQRXFVWDZYOFRGQ1RXNzgxSG1XOVVKRGo3eEVjZ1Vqb1ZpTWNpSGh2bWlrdTdoWjdIV1dPZnVUVVJ0Z3JNcmREZGZ3bVVjZlU2NDlCUk5TaDFyNHVGNldGb0hUQ0FkckZNRnY1dnFEREtLeEptdDRZYXg1Q3ZHcU1LMmJJM2pIV1V5MlZwQ0ttMkZqWmhXa2c5Nw?oc=5
Thông báo về việc thay đổi tên đơn vị - Viettel AI,https://news.google.com/rss/articles/CBMidEFVX3lxTE9SMUFHQlZyYXdyR05wUjNsa200NE4yOFBhNTQxcGlIN0pIV1oyM0w3dXBJTThZOWxMR1RDb18tZkl2c1VQYmVNQjY1b2gzWHdCLVNGMlRlekVhVVdBM1l2WXQ4azc2RHgwZm1VTGU1OWoydGhU?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9QWXBiWWg0MVMwUklvbllZWmRCRkRIRFgtcXg1ME1nQ2RDc3l4TGdHZHFuejM5MU5aNXNqOW9tRllkbkFCNXJNOFJR?oc=5
Text to speech - Viettel AI,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9QOGZvUFZVSzBjWlB6Y1BIbUY1OUpYczBTZHRMUWV5ZUFEQ2tZUDBiMzVQWG9KcTN1NnVoYVJPVkZhenM1ODh4LTdxbDRXTE5lcGc?oc=5
Chuyển đổi AI chỉ hiệu quả khi xuất phát từ chính năng lực nội tại của tổ chức - Viettel AI,https://news.google.com/rss/articles/CBMiowFBVV95cUxNcW5sRXIwWEVQVXFFTzNEMzBaRDNEOXFKbVNVWHE2OGVPSEtXQ3pINjNxT1J4R3JKTzdsd2VqTjJTaE41ck8zM0lfbUtqODd3ekgzTGltRnd5dVFGRVI2RXBscUtFNUZUbkNxTUxELVU5NmcxSWtzbms4RllIVnVhSktLc1p4aXVNa3N2enZUM1FhaWJHNmlaSDh4NWp0ZlBCU1o0?oc=5
Viettel và Dassault Systèmes hợp tác thúc đẩy phát triển công nghệ AI và nền tảng mô phỏng 3DEXPERIENCE - Viettel AI,https://news.google.com/rss/articles/CBMixAFBVV95cUxONHh3bHhqQ0dCbUFxUTFpemRsNVpJVGMwRTVIYXliTVhybDlsU1ZZY3p6b3VDcTM4WUpaNHVJT0J4VTk2S25UT0lrd1hjQ1d3emszSFhzVDhTb1NwTGlCOWktdlhjeU5EY1poOUVnSVk5OVRrZENXcFRxSUhCak1TbFZ0c3ZCUUlueDZDMndSNkdpbXVQNFlZT0xLZFFTZ1RqQkVBZWxWMzRYZXotOThKY2NhRmczanVmRUl5aEprSFFwSWU4?oc=5
Khám Phá Những Lợi Ích Vượt Trội Của Trí Tuệ Nhân Tạo - Viettel AI,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1WTHl0MUFiUXNjemVsZnRKVzlNSXBBX0hTUER1SjlPU243LW5PRjRuZTVXUWFraTNVT0tISXAtMFJFOHlsVmhQb2JFb3lkRWFCSG4xQlVrX2QxakNqdUFCdE40VlVPOTlN?oc=5
"Phần Mềm Nhận Diện Biển Số Xe Tự Động, Chính Xác Của Viettel AI - Viettel AI",https://news.google.com/rss/articles/CBMilgFBVV95cUxOTThxZ3Y2UGU1Q1lpSDRyZTY4N2pOS0FxQWJxUmcyTnhwXy15Y2FfNXdUTDJDY1g3NUNZNWQ0VE5ha1RoeXpkdDN2X0tWcHZrcXllZnRvMWtneV9hZkM0YVdqRlBrUFBDV21sQ3hJaHQwcXVIamtiQnhWNnFfc1ZXQUZ0X1RHaWduSTI4bkctMGlWTnhNbXc?oc=5
"Conversational AI Là Gì? Định Nghĩa, Ứng Dụng & Lợi Ích 2025 - Viettel AI",https://news.google.com/rss/articles/CBMikgFBVV95cUxPSmF5YzZONEZFckpyaWVkeVg1WkZYelNlTGlIeGlDbUlmX0wzYUIxZk5IMllrMlZXZlBkSFBXcU9vM0VybE5WVldYbVZwYlVqNEkxVV9aZzY1UFpmVk44SE9DZlpJWC1DU1l3aXI4ZkdXWlh3WlpDdkhycmFNRlJabTFyaTRHYTg1RWJWUFVTWDYtQQ?oc=5
"Trí Tuệ Nhân Tạo (AI) Là Gì? Định Nghĩa, Ứng Dụng Và Tương Lai - Viettel AI",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9hZ29WZGFUNGhFc2w4Rk5uMU5RaC1BbWdaZXh0X1lVVkFNX2ZxallPSjdHTzdGZzMzLWw0UkpXSUU2LUJ6Rk9DeUJfRDYxaDV3N1NTMjJhUzE?oc=5
Khi AI biết kiểm chứng sự thật: Bước tiến mới từ Viettel AI tại NAACL 2025 - Viettel AI,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOVGtsbkZXS21WamhqanZSN3I0aHFHWWVPN2lTeENKTVZUQWRuandPRDVKM2N0NWV6Q1llS3RJUWxiU1BWVmpjX0ZTb1luVVVJZ3lTM0dsZlY0anpqTERDdU94b3pMTVJLN25ON0RpbXFJdXFnT3JhNmpsVEhNU3FYbUMtRlhYQ2FLem1RaFExSDRUaTdFa1h6cDNSektUYlVzNGdLTFZ1TnE?oc=5
V-Space - Viettel AI,https://news.google.com/rss/articles/CBMiTkFVX3lxTE52VUFzVlg0SWNaV2VJTkFtNlZsMVVrLThGbDFNX1R0OFg3aUJNSG1QS00wZXBjbG5EeUZNZ25CLXFsZFNmSDBrWWE1WlhpZw?oc=5
Tuyển dụng - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9INVN4MzhkSzJ6aUN6TDY5alZ6SFhLNHpSbmZ0X1k3alVKMEZIckZkMGFWQjJlallrQjJDdDRjYUpFalZqU0NOdA?oc=5
Top 4 Cách Chuyển Giọng Nói Thành Văn Bản Trên Điện Thoại - Viettel AI,https://news.google.com/rss/articles/CBMijwFBVV95cUxNS1VOQzJsNFhVYzgzcTdPSzcwbDJOYWZaTEc2V01hOUdFZGNHV3B4TjBfUGhCQThnSWctT1J0QXhKcnU3aFdyS3Nab2JjZF84ZHZ1LXlTcGZfZ2dzUFZuaWRqb2FCYWMtQk82ZTNiNTZYMS1kMVhJNkJUdm9HY1RYT29iX1lHVnFIQk53cHF3MA?oc=5
"Trợ lý ảo AI: Phân loại, cách hoạt động và ứng dụng từ A-Z - Viettel AI",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1hUFhPS0VHS3A1elFrcGc0R1hlei0xNmUzWEJoM2FxQl9hMTF6ZTdRZkxCVTlpdnNTZk9BNEdON25rN2VNejN3Q3RXd1l2OUJ2ODBF?oc=5
